Date and Time, Depth (M), Water Temp. (°C)
2024-07-17T12:00:18-0700, -58 m, 11.3860
2024-07-17T12:00:18-0700, -59 m, 11.3830
2024-07-17T12:00:18-0700, -5 m, 15.2340
2024-07-17T12:00:18-0700, -60 m, 11.3800
2024-07-17T12:00:18-0700, -61 m, 11.3810
2024-07-17T12:00:18-0700, -62 m, 11.3810
2024-07-17T12:00:18-0700, -63 m, 11.3810
2024-07-17T12:00:18-0700, -64 m, 11.3780
2024-07-17T12:00:18-0700, -65 m, 11.3760
2024-07-17T12:00:18-0700, -66 m, 11.3760
2024-07-17T12:00:18-0700, -67 m, 11.3760
2024-07-17T12:00:18-0700, -68 m, 11.3760
2024-07-17T12:00:18-0700, -69 m, 11.3760
2024-07-17T12:00:18-0700, -6 m, 14.9210
2024-07-17T12:00:18-0700, -70 m, 11.3750
2024-07-17T12:00:18-0700, -71 m, 11.3750
2024-07-17T12:00:18-0700, -72 m, 11.3750
2024-07-17T12:00:18-0700, -73 m, 11.3760
2024-07-17T12:00:18-0700, -74 m, 11.3760
2024-07-17T12:00:18-0700, -75 m, 11.3760
2024-07-17T12:00:18-0700, -76 m, 11.3760
2024-07-17T12:00:18-0700, -77 m, 11.3760
2024-07-17T12:00:18-0700, -78 m, 11.3760
2024-07-17T12:00:18-0700, -79 m, 11.3760
2024-07-17T12:00:18-0700, -7 m, 14.7420
2024-07-17T12:00:18-0700, -80 m, 11.3770
2024-07-17T12:00:18-0700, -8 m, 14.3610
2024-07-17T12:00:18-0700, -9 m, 14.1800
2024-07-18T00:00:17-0700, -10 m, 14.4350
2024-07-18T00:00:17-0700, -11 m, 14.2100
2024-07-18T00:00:17-0700, -12 m, 14.0690
2024-07-18T00:00:17-0700, -13 m, 13.9900
2024-07-18T00:00:17-0700, -14 m, 13.8360
2024-07-18T00:00:17-0700, -15 m, 13.7520
2024-07-18T00:00:17-0700, -16 m, 13.5350
2024-07-18T00:00:17-0700, -17 m, 13.3840
2024-07-18T00:00:17-0700, -18 m, 13.2240
2024-07-18T00:00:17-0700, -19 m, 13.0870
2024-07-18T00:00:17-0700, -20 m, 13.0630
2024-07-18T00:00:17-0700, -21 m, 13.0510
2024-07-18T00:00:17-0700, -22 m, 13.0310
2024-07-18T00:00:17-0700, -23 m, 13.0120
2024-07-18T00:00:17-0700, -24 m, 12.9940
2024-07-18T00:00:17-0700, -25 m, 12.9760
2024-07-18T00:00:17-0700, -26 m, 12.9340
2024-07-18T00:00:17-0700, -27 m, 12.8900
2024-07-18T00:00:17-0700, -28 m, 12.8530
2024-07-18T00:00:17-0700, -29 m, 12.7670
2024-07-18T00:00:17-0700, -30 m, 12.5930
2024-07-18T00:00:17-0700, -31 m, 12.5280
2024-07-18T00:00:17-0700, -32 m, 12.4670
2024-07-18T00:00:17-0700, -33 m, 12.4160
2024-07-18T00:00:17-0700, -34 m, 12.3650
2024-07-18T00:00:17-0700, -35 m, 12.2840
2024-07-18T00:00:17-0700, -36 m, 12.0940
2024-07-18T00:00:17-0700, -37 m, 12.0540
2024-07-18T00:00:17-0700, -38 m, 12.0280
2024-07-18T00:00:17-0700, -39 m, 11.9940
2024-07-18T00:00:17-0700, -40 m, 11.9330
2024-07-18T00:00:17-0700, -41 m, 11.9000
2024-07-18T00:00:17-0700, -42 m, 11.8680
2024-07-18T00:00:17-0700, -43 m, 11.8490
2024-07-18T00:00:17-0700, -44 m, 11.8320
2024-07-18T00:00:17-0700, -45 m, 11.8210
2024-07-18T00:00:17-0700, -46 m, 11.8160
2024-07-18T00:00:17-0700, -47 m, 11.8140
2024-07-18T00:00:17-0700, -48 m, 11.8130
2024-07-18T00:00:17-0700, -49 m, 11.8080
2024-07-18T00:00:17-0700, -50 m, 11.8060
2024-07-18T00:00:17-0700, -51 m, 11.8130
2024-07-18T00:00:17-0700, -52 m, 11.8200
2024-07-18T00:00:17-0700, -53 m, 11.8200
2024-07-18T00:00:17-0700, -54 m, 11.8180
2024-07-18T00:00:17-0700, -55 m, 11.8170
2024-07-18T00:00:17-0700, -56 m, 11.8160
2024-07-18T00:00:17-0700, -57 m, 11.8150
2024-07-18T00:00:17-0700, -58 m, 11.8120
2024-07-18T00:00:17-0700, -59 m, 11.8050
2024-07-18T00:00:17-0700, -5 m, 16.3580
2024-07-18T00:00:17-0700, -60 m, 11.8020
2024-07-18T00:00:17-0700, -61 m, 11.8040
2024-07-18T00:00:17-0700, -62 m, 11.7970
2024-07-18T00:00:17-0700, -63 m, 11.7860
2024-07-18T00:00:17-0700, -64 m, 11.7730
2024-07-18T00:00:17-0700, -65 m, 11.7320
2024-07-18T00:00:17-0700, -66 m, 11.7070
2024-07-18T00:00:17-0700, -67 m, 11.6860
2024-07-18T00:00:17-0700, -68 m, 11.6720
2024-07-18T00:00:17-0700, -69 m, 11.6680
2024-07-18T00:00:17-0700, -6 m, 16.3330
2024-07-18T00:00:17-0700, -70 m, 11.6550
2024-07-18T00:00:17-0700, -71 m, 11.6500
2024-07-18T00:00:17-0700, -72 m, 11.6460
2024-07-18T00:00:17-0700, -73 m, 11.6350
2024-07-18T00:00:17-0700, -74 m, 11.6100
2024-07-18T00:00:17-0700, -75 m, 11.5730
2024-07-18T00:00:17-0700, -76 m, 11.5380
2024-07-18T00:00:17-0700, -77 m, 11.5140
2024-07-18T00:00:17-0700, -78 m, 11.4900
2024-07-18T00:00:17-0700, -79 m, 11.4650
2024-07-18T00:00:17-0700, -7 m, 16.1970
2024-07-18T00:00:17-0700, -80 m, 11.4390
2024-07-18T00:00:17-0700, -8 m, 15.7330
2024-07-18T00:00:17-0700, -9 m, 15.1600
2024-07-18T12:00:18-0700, -10 m, 12.7910
2024-07-18T12:00:18-0700, -11 m, 12.7310
2024-07-18T12:00:18-0700, -12 m, 12.6940
2024-07-18T12:00:18-0700, -13 m, 12.6520
2024-07-18T12:00:18-0700, -14 m, 12.5840
2024-07-18T12:00:18-0700, -15 m, 12.4720
2024-07-18T12:00:18-0700, -16 m, 12.4370
2024-07-18T12:00:18-0700, -17 m, 12.4070
2024-07-18T12:00:18-0700, -18 m, 12.3210
2024-07-18T12:00:18-0700, -19 m, 12.1700
2024-07-18T12:00:18-0700, -20 m, 12.1410
2024-07-18T12:00:18-0700, -21 m, 12.1300
2024-07-18T12:00:18-0700, -22 m, 12.1120
2024-07-18T12:00:18-0700, -23 m, 12.0840
2024-07-18T12:00:18-0700, -24 m, 12.0570
2024-07-18T12:00:18-0700, -25 m, 12.0510
2024-07-18T12:00:18-0700, -26 m, 12.0480
2024-07-18T12:00:18-0700, -27 m, 12.0460
2024-07-18T12:00:18-0700, -28 m, 12.0410
2024-07-18T12:00:18-0700, -29 m, 12.0220
2024-07-18T12:00:18-0700, -30 m, 11.9560
2024-07-18T12:00:18-0700, -31 m, 11.8990
2024-07-18T12:00:18-0700, -32 m, 11.8630
2024-07-18T12:00:18-0700, -33 m, 11.8190
2024-07-18T12:00:18-0700, -34 m, 11.7950
2024-07-18T12:00:18-0700, -35 m, 11.7730
2024-07-18T12:00:18-0700, -36 m, 11.7310
2024-07-18T12:00:18-0700, -37 m, 11.6900
2024-07-18T12:00:18-0700, -38 m, 11.6320
2024-07-18T12:00:18-0700, -39 m, 11.5640
2024-07-18T12:00:18-0700, -40 m, 11.5170
2024-07-18T12:00:18-0700, -41 m, 11.4720
2024-07-18T12:00:18-0700, -42 m, 11.4240
2024-07-18T12:00:18-0700, -43 m, 11.3830
2024-07-18T12:00:18-0700, -44 m, 11.3670
2024-07-18T12:00:18-0700, -45 m, 11.3650
2024-07-18T12:00:18-0700, -46 m, 11.3660
2024-07-18T12:00:18-0700, -47 m, 11.3670
2024-07-18T12:00:18-0700, -48 m, 11.3660
2024-07-18T12:00:18-0700, -49 m, 11.3640
2024-07-18T12:00:18-0700, -50 m, 11.3650
2024-07-18T12:00:18-0700, -51 m, 11.3640
2024-07-18T12:00:18-0700, -52 m, 11.3600
2024-07-18T12:00:18-0700, -53 m, 11.3520
2024-07-18T12:00:18-0700, -54 m, 11.3440
2024-07-18T12:00:18-0700, -55 m, 11.3400
2024-07-18T12:00:18-0700, -56 m, 11.3390
2024-07-18T12:00:18-0700, -57 m, 11.3390
2024-07-18T12:00:18-0700, -58 m, 11.3380
2024-07-18T12:00:18-0700, -59 m, 11.3380
2024-07-18T12:00:18-0700, -5 m, 16.2690
2024-07-18T12:00:18-0700, -60 m, 11.3380
2024-07-18T12:00:18-0700, -61 m, 11.3390
2024-07-18T12:00:18-0700, -62 m, 11.3390
2024-07-18T12:00:18-0700, -63 m, 11.3390
2024-07-18T12:00:18-0700, -64 m, 11.3380
2024-07-18T12:00:18-0700, -65 m, 11.3370
2024-07-18T12:00:18-0700, -66 m, 11.3340
2024-07-18T12:00:18-0700, -67 m, 11.3350
2024-07-18T12:00:18-0700, -68 m, 11.3370
2024-07-18T12:00:18-0700, -69 m, 11.3360
2024-07-18T12:00:18-0700, -6 m, 15.7840
2024-07-18T12:00:18-0700, -70 m, 11.3370
2024-07-18T12:00:18-0700, -71 m, 11.3370
2024-07-18T12:00:18-0700, -72 m, 11.3370
2024-07-18T12:00:18-0700, -73 m, 11.3370
2024-07-18T12:00:18-0700, -74 m, 11.3360
2024-07-18T12:00:18-0700, -75 m, 11.3360
2024-07-18T12:00:18-0700, -76 m, 11.3360
2024-07-18T12:00:18-0700, -77 m, 11.3370
2024-07-18T12:00:18-0700, -78 m, 11.3350
2024-07-18T12:00:18-0700, -79 m, 11.3320
2024-07-18T12:00:18-0700, -7 m, 14.7150
2024-07-18T12:00:18-0700, -80 m, 11.3290
2024-07-18T12:00:18-0700, -8 m, 13.8930
2024-07-18T12:00:18-0700, -9 m, 13.0540
